gauge	HUC2	Dry	PctFlow	m_90-10	err_1_abs	err_1b	break	err_2_abs	err_2b	m_1	m_2	err_ratio_abs	LAT	LONG
1466500	2	0	100	1.4142526393638755	0.059668990526401934	0.05317763164650936	30.0	0.02155033087772978	-0.0008042614618186813	1.9473238338086156	1.236562241215629	2.76882015709857	39.885	-74.50528
1484100	2	0	100	2.650329420250114	0.13025224611905306	-0.11831723349295772	76.0	0.03814441720226334	0.02491332274585145	2.2217228315051925	4.670903338619029	3.414713231254308	38.90578	-75.51275
1485500	2	0	100	4.748367900151429	0.14544486377806481	-0.11477936863370877	70.0	0.05534327954832855	0.028243467448492075	4.277584398047518	6.160718406463163	2.628049240397021	38.22892	-75.47144
1486000	2	0	100	4.049911542582542	0.08838386852338566	-0.03677647228902908	76.0	0.04999204201099538	0.027101788267117333	3.858760687130436	4.951051289713896	1.7679587583949117	38.21389	-75.67139
1487000	2	0	100	2.4882629099665254	0.05545129159081925	-0.04015716915040861	80.0	0.02271345023844653	0.00422052483671051	2.363054416217153	3.3647223662121304	2.4413416283607208	38.72833	-75.56186
1491000	2	0	100	3.6216152509259234	0.14781484873937992	-0.1306918795608603	66.0	0.03888584281900818	0.016168500318796776	3.1036701611717747	4.830153793685602	3.80125099582836	38.99719	-75.78581
1510000	2	0	100	3.913314489316702	0.16473833279153155	-0.1403169567474013	75.0	0.0512159628270704	0.015035297746062604	3.4412826391250233	5.95878584014731	3.216542728050764	42.54118	-75.89964
1516500	2	0	100	4.867904285410931	0.1392522896001685	-0.11415788986185785	74.0	0.04805378216745113	0.014073938863979249	4.472188876452295	6.4507659212454795	2.897842444844851	41.79091	-77.01469
1518862	2	0	100	4.74608511522254	0.13871101620539938	-0.11886350639443027	69.0	0.04441736711201493	0.01206724019633093	4.307799988922959	5.977457612921365	3.122900460434494	41.92313	-77.53193
1532000	2	0	100	4.70922814450235	0.2135386879447646	-0.18945648136388146	75.0	0.0613747956196041	0.04181774047425942	4.006510316609536	7.754338732037873	3.4792570107810983	41.70702	-76.48467
1539000	2	0	100	3.598759999057312	0.14143116383662185	-0.11184211172721624	78.0	0.05822588936968175	0.02473249552287601	3.2020911030000585	5.8465504100484145	2.429008218984202	41.07814000000001	-76.43106
1542810	2	0	100	4.715326328816234	0.147762039914795	-0.10586944281572781	72.0	0.06862912823056266	0.02792412018846829	4.2891290918270615	6.183339034001163	2.1530513897594874	41.57895	-78.29251
1543000	2	0	100	4.360260948314732	0.17126190011988177	-0.1499747950632601	76.0	0.05984247045448492	0.025925560391405682	3.8338924604011475	6.841712391335911	2.8618788432228985	41.4134	-78.19695
1543500	2	0	100	4.313651021268232	0.21756402727674948	-0.20377475385605326	72.0	0.0631227548439596	0.01565853219460613	3.6146498278004056	6.721321798768523	3.4466814354755435	41.31728	-78.10306
1544500	2	0	100	4.193238280592071	0.18455989024164118	-0.1566595971641001	73.0	0.061968029698425665	0.030293556768171796	3.6071549805662984	6.365194039511113	2.9783081879450175	41.4759	-77.82582
1545600	2	0	100	4.185109445435259	0.21569054554618222	-0.19744192946659564	72.0	0.058920731887897614	0.021930911766680494	3.48630079795829	6.59211700896704	3.660690195711661	41.38951	-77.69082
1547700	2	0	100	4.638373126885719	0.13883104321731216	-0.11935569527129802	69.0	0.03785953591306211	0.025997652333706354	4.151808954818121	6.005386753170879	3.6670033023150013	41.05951	-77.60583000000003
1548500	2	0	100	4.045015133888985	0.12357049875185942	-0.07896253740306705	75.0	0.05575340762003588	0.04550462583981871	3.6668264455740625	5.683832783253648	2.21637571633294	41.52174	-77.44748
1549500	2	0	100	4.392775962581939	0.20058144291236132	-0.17679758169450407	76.0	0.05934856731975195	0.036837904331469926	3.7534879551557285	7.4065622833055	3.3797183650902602	41.47368	-77.23080999999998
1550000	2	0	100	3.9787249358550034	0.15651629466299619	-0.12576434905234724	78.0	0.054850661587545445	0.019632690056255023	3.556432064914577	6.371717871184085	2.853498757042071	41.41841	-77.03275
1552000	2	0	100	3.6921050466381145	0.15260416394339812	-0.1237264957519696	78.0	0.056805749059558694	0.02333470449458165	3.2649787665102634	6.112487300695938	2.6864211188096188	41.32508	-76.91246
1552500	2	0	100	3.834447510156558	0.195061363251385	-0.1770416743871261	78.0	0.05667329796603392	0.020527471366580577	3.2606253588866014	7.086106367352979	3.4418565753539063	41.35702	-76.53466999999998
1557500	2	0	100	3.8899900995873162	0.14108296706177015	-0.1041930608387354	70.0	0.05733467402884241	0.03689558202284154	3.4255733168346265	5.283240447845388	2.4606918841257888	40.68367	-78.23362
1567500	2	0	100	2.848109426768732	0.14731234480590522	0.14731234480590522	39.0	0.02969561504593764	0.021457659577491475	3.7052232313415487	2.3607309888743844	4.960744021567505	40.37092	-77.40221
1568000	2	0	100	3.6050568535541108	0.06233666455677683	0.013354038342792434	15.0	0.04880911903197982	-0.031290965972317515	5.368534524000958	3.4874916755243213	1.2771520116135213	40.32342	-77.16887
1580000	2	0	100	1.9837063207275525	0.04771720346064181	0.018410551825967285	17.0	0.03140329463205453	-0.01854365253319629	3.026342800861091	1.8837274801668018	1.5194967285991405	39.62997	-76.40331
1583500	2	0	100	1.990788492647149	0.05160580333999335	-0.008378952657269987	81.0	0.03744623333003411	0.030488090278910893	1.8826724225077727	2.843704157080007	1.3781306890111809	39.51078	-76.6765
1586610	2	0	100	2.378031296394468	0.05687576226121983	0.030462784997813963	17.0	0.031313018888572186	-0.02294051866599818	3.884767364052026	2.233549755660182	1.816361509684295	39.45189	-76.95531
1591400	2	0	100	2.302212362253395	0.06765929038924019	-0.03460711181811771	83.0	0.041083681374285565	0.019625354630966707	2.1554875386411463	3.8323426656382775	1.6468653276916028	39.25597	-77.05105999999998
1594950	2	1	99.32062461975258	5.585592265347935	0.5062748060945033	-0.503613326359321	64.55840600283918	0.08073296159711146	-0.03998101682514022	3.9093427637772766	9.273341168803382	6.270980230119753	39.27669	-79.39031
1596500	2	0	100	4.876801120122011	0.18546713541198007	-0.16221465195493273	64.0	0.057548107862239725	0.010681358780448362	4.244449969747239	6.190145817054232	3.2228189996438545	39.57006	-79.10194
1605500	2	0	100	3.0593113590663754	0.165267223010081	0.165267223010081	31.0	0.03874066316216032	0.03871033112103817	4.249548794689515	2.6356675260479694	4.265988486524016	38.63567000000001	-79.33782
1606500	2	0	100	3.6588797089561185	0.06742635973695361	0.06730004059665612	17.0	0.024916194929666013	-0.0041836140069263575	5.675739963842907	3.4654821502683437	2.7061258722403734	38.99122	-79.17586999999997
1613050	2	1	99.08472189626848	6.010304602768935	0.32109704355685753	-0.31243005777302935	67.37761088946256	0.06263788834868092	0.0019278887544003699	4.929973561730646	8.858450074597151	5.126243109752269	39.89842	-78.13223
1620500	2	0	100	5.158917981306364	0.24044737954955925	-0.2327346735318809	65.0	0.05150410822159332	0.021457718316961825	4.24613621057643	7.167037876912221	4.668508743322938	38.33763	-79.24004000000002
1632000	2	0	100	5.5426477768154605	0.19521316112207704	-0.18474045411268794	71.0	0.052192377318729215	-0.0067453036351439516	4.966352002728329	7.392860525200458	3.740261914684328	38.63706	-78.8528
1632900	2	0	100	2.9111280016392738	0.1329327327849035	0.13226978598434885	31.0	0.025765904670042968	0.02040998715983477	3.9631427762983957	2.5366820648961967	5.15924957758069	38.69345	-78.64279
1634500	2	0	100	3.779405363604566	0.11698726264839808	0.11468558674483557	23.0	0.019037940046973737	0.007547361368463085	5.407082249130221	3.4635874604428714	6.144953832176519	39.08122	-78.32945
1638480	2	0	100	4.399196242798534	0.16557076750027971	-0.13383571272536465	74.0	0.05709670240313481	0.014906045492530051	3.940188473298	6.235227320800672	2.8998306475084505	39.25455	-77.57638
1639500	2	0	100	2.814114748258119	0.06664926279205435	0.04147963936380691	17.0	0.040126641546432064	-0.0256044967132432	4.706845730432034	2.6326199965428123	1.6609728654946603	39.61236	-77.23744
1644000	2	0	100	4.730237042397826	0.26479776021076057	-0.2559810725660553	70.0	0.06420559104436507	-0.0183939892680414	3.948179559875197	7.076409489965714	4.124216534784165	39.01955	-77.57749
